t_s,qin_m3s,qout_m3s,u,L_m,P_Pa,n_in_mols,n_out_mols,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing,L_est_m,P_est_Pa,n_est_mol,res_L,res_P
318.5,0.005,0.0017250508102835,0.55,1.3011201195280089,106225.4599134202,5.5,5.597102916621302,1.3011201195280089,106225.4599134202,1.3089851767689709,106030.3950798761,False,False,1.3026647045368476,106186.39885411321,322.97215712276846,0.006634008872231867,-162.6224129987968
319.0,0.005,0.0017256030891594,0.55,1.301665852346482,106230.46776488311,5.5,5.6002628015022005,1.301665852346482,106230.46776488311,1.3121184561162649,105820.41992453444,False,False,1.303404721688407,106171.49398138946,322.83822772000076,0.008907779617223666,-374.6683453366277
319.5,0.005,0.0017261266363575,0.55,1.3022114979070891,106235.00400595854,5.5,5.603123565945331,1.3022114979070891,106235.00400595854,1.2871170543259067,105880.07122443875,False,False,1.302119288567948,106131.29599756825,322.8698314038727,-0.016833719148042547,-301.5220970610826
320.0,0.005,0.0017266241648861,0.55,1.3027570605462748,106239.11301765674,5.5,5.605713660019988,1.3027570605462748,106239.11301765674,1.2936058842881626,106347.21044926552,False,False,1.3022081442348856,106152.35040697131,322.9232466302154,-0.009059921840674168,202.00496939801087
320.5,0.005,0.0017270981283688,0.55,1.303302544191547,106242.8349752218,5.5,5.608058782948261,1.303302544191547,106242.8349752218,1.3066710689793113,105953.68024235916,False,False,1.302773605141459,106149.6036597963,322.84720741555134,0.003916606655734567,-210.5816652616777
321.0,0.005,0.0017275507463763,0.55,1.303847952400484,106246.20625265784,5.5,5.610182157596985,1.303847952400484,106246.20625265784,1.2972610159416258,106265.46586201344,False,False,1.3029684396849788,106163.60735122096,322.86647475245223,-0.006058889280903923,103.68941414702567
321.5,0.005,0.0017279840271856,0.55,1.304393288395953,106249.25978721066,5.5,5.612104776018553,1.304393288395953,106249.25978721066,1.2891690106394766,106567.8546736381,False,False,1.302897049687329,106192.67592200114,322.96342712310553,-0.014345586189514092,393.4016036729736
322.0,0.005,0.0017283997882445,0.55,1.3049385550979122,106252.02540797697,5.5,5.613845619372535,1.3049385550979122,106252.02540797697,1.315323354818147,106561.81819258085,False,False,1.3049506215559634,106250.24636108217,322.89247851698974,0.011880408221574879,361.04575495298195
322.5,0.005,0.0017287996745886,0.55,1.3054837551521474,106254.53013234294,5.5,5.615421855128294,1.3054837551521474,106254.53013234294,1.3104234559936838,106722.6492205718,False,False,1.306586736781791,106303.65791745835,322.858674558907,0.004927619086902091,469.7310315001523
323.0,0.005,0.0017291851754268,0.55,1.306028890956243,106256.79843354008,5.5,5.6168490140820815,1.306028890956243,106256.79843354008,1.3109606659248505,106167.91043648472,False,False,1.3072540507461745,106293.72968645737,322.7485379077714,0.0038293242692759577,-133.40842756666825
323.5,0.005,0.0017295576390882,0.55,1.3065739646830616,106258.85248224504,5.5,5.618141149406665,1.3065739646830616,106258.85248224504,1.3018195075186008,105933.3077606994,False,False,1.3067811299184577,106250.54230151698,322.6740649989956,-0.005979187791378404,-359.0093078402424
324.0,0.005,0.0017299182864992,0.55,1.3071189783019783,106260.71236483514,5.5,5.619310979681429,1.3071189783019783,106260.71236483514,,106566.87001795149,True,False,1.3078234756353992,106283.47932292696,322.6491700305671,,313.68738252650655
324.5,0.005,0.0017302682233427,0.55,1.307663933598088,106262.3962806295,5.5,5.620370017618493,1.307663933598088,106262.3962806295,1.3052643336338168,106355.27743578088,False,False,1.3082042487690584,106285.63574703287,322.6100809486362,-0.003103836617007971,72.25240290853253
325.0,0.005,0.0017306084510329,0.55,1.3082088321895824,106263.92072020107,5.5,5.621328685998428,1.3082088321895824,106263.92072020107,1.319173184967812,106601.10591522433,False,False,1.3101389237318697,106329.27933777786,322.5105880423793,0.010424290082164056,316.1278042510967
325.5,0.005,0.0017309398766264,0.55,1.308753675543478,106265.30062662608,5.5,5.622196422154509,1.308753675543478,106265.30062662608,1.2996370240340518,106268.61744794228,False,False,1.309642846610277,106304.38456835422,322.49454398472886,-0.011046002610469285,-55.91333754439256
326.0,0.005,0.0017312633217752,0.55,1.309298464989849,106266.54954134444,5.5,5.622981772192312,1.309298464989849,106266.54954134444,1.300757110513011,106625.24334868322,False,False,1.3098545338935146,106320.11681797751,322.51689192979546,-0.00943010269985578,323.27766553577385
326.5,0.005,0.0017315795308182,0.55,1.3098432017347126,106267.67973613314,5.5,5.623692475998696,1.3098432017347126,106267.67973613314,1.3118898338406897,106521.59596214944,False,False,1.310827410712369,106337.68683198876,322.453533915124,0.0014910923014332944,205.37038468488026
327.0,0.005,0.0017318891780949,0.55,1.3103878868716967,106268.7023325416,5.5,5.624335543977804,1.3103878868716967,106268.7023325416,1.303364565413726,106483.62860356687,False,False,1.3109132505534065,106335.99736611512,322.4381181287678,-0.008006819788779262,151.47862026875373
327.5,0.005,0.0017321928745603,0.55,1.3109325213926033,106269.62741000224,5.5,5.624917326349455,1.3109325213926033,106269.62741000224,1.3176870320462917,106420.6842733412,False,False,1.3121150612878671,106347.35024867956,322.32842307256936,0.00622979816658753,90.06648961393512
328.0,0.005,0.001732491173767,0.55,1.3114771061969754,106270.4641037078,5.5,5.625443575755983,1.3114771061969754,106270.4641037078,1.314077983638266,106389.77380746652,False,False,1.3128495195294378,106347.41150878368,322.2405332112574,0.0014191329310606626,48.868821099968045
328.5,0.005,0.0017327845772779,0.55,1.3120216421007624,106271.22069323892,5.5,5.625919503843785,1.3120216421007624,106271.22069323892,1.3027919299221316,106341.13143534333,False,False,1.3125033420295795,106327.09912401205,322.22049052893317,-0.010601322935535507,0.17486538864613976
329.0,0.005,0.0017330735395639,0.55,1.3125661298441684,106271.90468282728,5.5,5.626349832416139,1.3125661298441684,106271.90468282728,1.3132947858536197,106339.67655468598,False,False,1.3130929074607096,106324.49569393671,322.14191603474006,0.000247500068965234,17.13343836812419
329.5,0.005,0.0017333584724371,0.55,1.3131105700987622,106272.52287405344,5.5,5.626738839691649,1.3131105700987622,106272.52287405344,1.3095977932168883,106569.58125272134,False,False,1.3136613666850194,106338.61873144988,322.1165425543277,-0.004039037014992086,249.40085460315458
330.0,0.005,0.0017336397490636,0.55,1.3136549634739183,106273.0814317005,5.5,5.627090402147632,1.3136549634739183,106273.0814317005,,106119.48752952722,True,False,1.3138667227280407,106312.22662717935,322.0119787303169,,-213.4929602227785
330.5,0.005,0.001733917707597,0.55,1.3141993105226522,106273.58594341348,5.5,5.627408032378956,1.3141993105226522,106273.58594341348,1.30787378069087,106794.29148424164,False,False,1.3145728381181054,106346.69735949025,322.03171194552334,-0.006536917588164881,485.2351065600524
331.0,0.005,0.001734192654468,0.55,1.3147436117469076,106274.0414737525,5.5,5.627694913358964,1.3147436117469076,106274.0414737525,1.3103518807921788,106242.16871014472,False,False,1.3145485544267874,106324.43366781127,321.9672060225714,-0.004764566860938846,-98.1310916411021
331.5,0.005,0.0017344648673639,0.55,1.315287867602347,106274.4526131701,5.5,5.627953929450382,1.315287867602347,106274.4526131701,1.3274002366561104,106570.06727169675,False,False,1.316536320486382,106360.4692656003,321.837927227714,0.012307869003854943,249.94979478068126
332.0,0.005,0.0017347345979274,0.55,1.3158320785026925,106274.82352239336,5.5,5.628187694479336,1.3158320785026925,106274.82352239336,1.3382180123951175,106247.75116605673,False,False,1.3187492836231438,106370.83498726416,321.60385815101756,0.021138355454295432,-105.0239218022034
332.5,0.005,0.0017350020742006,0.55,1.3163762448236591,106275.15797264352,5.5,5.628398577154748,1.3163762448236591,106275.15797264352,1.3363663314659384,106201.15817401445,False,False,1.320519004446449,106369.33330548684,321.3870509476712,0.017073972217373612,-161.0020393996092
333.0,0.005,0.0017352675028394,0.55,1.3169203669065193,106275.4593820858,5.5,5.628588724086927,1.3169203669065193,106275.4593820858,1.3175525970231254,106885.13182780505,False,False,1.3215296067382498,106406.3044279844,321.3774988724811,-0.0035093631585620955,524.3441163633834
333.5,0.005,0.0017355310711196,0.55,1.3174644450613326,106275.73084886528,5.5,5.62876008063491,1.3174644450613326,106275.73084886528,1.3196529921320148,106182.92741330487,False,False,1.3215586490792166,106370.90202742594,321.2670899894016,-0.002419160099472961,-211.37797728691658
334.0,0.005,0.0017357929487543,0.55,1.3180084795698737,106275.97518104815,5.5,5.628914409789677,1.3180084795698737,106275.97518104815,1.3333430661927002,105892.81015224548,False,False,1.3223671720665091,106332.03247159075,321.05275078950564,0.011241553943321048,-469.393324977209
334.5,0.005,0.001736053289541,0.55,1.3185524706882834,106276.19492376068,5.5,5.629053309279303,1.3185524706882834,106276.19492376068,1.3173081226258372,106061.97027605448,False,False,1.3220539544697247,106294.31952801262,320.97642452757356,-0.005602203192437205,-264.99700264947023
335.0,0.005,0.0017363122328533,0.55,1.3190964186494745,106276.39238378814,5.5,5.629178227065511,1.3190964186494745,106276.39238378814,1.309332927278101,106181.22399773568,False,False,1.3213225786015654,106264.8440350564,320.97505533414835,-0.013264546075988148,-111.57510304542666
335.5,0.005,0.0017365699049933,0.55,1.319640323665309,106276.56965187212,5.5,5.629290475383565,1.319640323665309,106276.56965187212,1.320809079639672,106923.12720768746,False,False,1.3227299309027785,106327.3548355494,320.99513391661975,-0.0010573403450797603,657.0230850834196
336.0,0.005,0.0017368264204169,0.55,1.3201841859285728,106276.72862292244,5.5,5.629391243463328,1.3201841859285728,106276.72862292244,1.324699353733894,106338.75540258431,False,False,1.3234155618571735,106326.12056972091,320.90920399891695,0.0014262541228475811,16.028672090003965
336.5,0.005,0.0017370818828443,0.55,1.3207280056147654,106276.8710143381,5.5,5.629481609056337,1.3207280056147654,106276.8710143381,1.3124365094365829,106557.2850342779,False,False,1.3233396287403405,106329.04951554407,320.9271482799678,-0.01152218056362142,235.6799466843513
337.0,0.005,0.0017373363862659,0.55,1.321271782883721,106276.99838261557,5.5,5.629562548881029,1.321271782883721,106276.99838261557,1.3048094714687295,105976.51839555154,False,False,1.3217883804180839,106266.16112535073,320.9232177963508,-0.019073264642466503,-347.7410759896884
337.5,0.005,0.0017375900158549,0.55,1.3218155178810786,106277.1121384036,5.5,5.629634948088519,1.3218155178810786,106277.1121384036,1.3074482227355375,106382.89462533196,False,False,1.321261009766532,106258.88348378296,320.9644285016439,-0.01488395189172187,115.59891797445016
338.0,0.005,0.0017378428487931,0.55,1.3223592107396132,106277.21356015078,5.5,5.629699608840874,1.3223592107396132,106277.21356015078,1.3290135035813364,106478.65706466972,False,False,1.322720475498287,106290.8706613867,320.88612392860364,0.007208593703060373,217.9505952194886
338.5,0.005,0.0017380949550204,0.55,1.322902861580443,106277.30380647683,5.5,5.629757258085376,1.322902861580443,106277.30380647683,1.3153190964173245,106817.79189311614,False,False,1.3233709938495954,106329.61971559029,320.925108638694,-0.007944878858065607,528.1192566418176
339.0,0.005,0.0017383463979138,0.55,1.323446470514124,106277.3839273875,5.5,5.62980855460039,1.323446470514124,106277.3839273875,1.3220329995904128,106068.50279289031,False,False,1.3233851228491833,106297.86537742826,320.8275738347207,-0.0018810941048466034,-256.2732169669034
339.5,0.005,0.0017385972349021,0.55,1.3239900376416402,106277.4548744408,5.5,5.6298540953811615,1.3239900376416402,106277.4548744408,1.3261156244850187,106458.50171324894,False,False,1.3243462522539993,106314.36851665763,320.7621615958524,0.002187115419562957,162.49539199804713
340.0,0.005,0.0017388475180243,0.55,1.3245335630553028,106277.51750996284,5.5,5.6298944214275535,1.3245335630553028,106277.51750996284,1.33072497184625,106368.29268249884,False,False,1.3254567979669813,106324.07187936078,320.65829135052445,0.0058355553307014585,57.33971060994372
340.5,0.005,0.0017390972944342,0.55,1.3250770468395638,106277.57261540204,5.5,5.62993002298983,1.3250770468395638,106277.57261540204,1.3217280188524292,105971.05820224246,False,False,1.3251379357394961,106280.84231254652,320.56613084046865,-0.004271771816392489,-348.68112062616274
341.0,0.005,0.0017393466068592,0.55,1.325620489071754,106277.62089890204,5.5,5.629961344323168,1.325620489071754,106277.62089890204,1.33060764607656,106271.7840282262,False,False,1.3260767186365778,106286.19343822781,320.46975785043327,0.00492630231916702,-8.797784746071557
341.5,0.005,0.0017395954940149,0.55,1.3261638898227517,106277.6630021665,5.5,5.6299887879971,1.3261638898227517,106277.6630021665,1.317263286901543,106198.62052930558,False,False,1.3257186592854693,106264.88907041508,320.44842661562257,-0.009356720413120634,-86.80449065020366
342.0,0.005,0.0017398439909819,0.55,1.3267072491575878,106277.69950668229,5.5,5.630012718801408,1.3267072491575878,106277.69950668229,1.3230901089008076,105580.08987889824,False,False,1.325001457609912,106196.59299859557,320.328359707312,-0.0031720590518131697,-686.0438858609414
342.5,0.005,0.0017400921295462,0.55,1.3272505671359969,106277.73093935996,5.5,5.630033467286543,1.3272505671359969,106277.73093935996,1.317006411258118,106457.33167667464,False,False,1.3252060639888574,106217.22529955697,320.36608822225804,-0.008539228761264672,253.01479013779317
343.0,0.005,0.0017403399385088,0.55,1.3277938438129118,106277.75777764746,5.5,5.630051332972357,1.3277938438129118,106277.75777764746,1.339111515976531,106439.83080357053,False,False,1.3271713130896705,106261.11049140863,320.2629725738046,0.01336147236904206,216.84336477518082
343.5,0.005,0.0017405874439656,0.55,1.3283370792389175,106277.7804541648,5.5,5.630066587256652,1.3283370792389175,106277.7804541648,1.3280662469582476,106146.100015966,False,False,1.3275740890384047,106252.05663940677,320.1874277454929,0.00035150070265355104,-116.6089693318354
344.0,0.005,0.001740834669561,0.55,1.3288802734606573,106277.7993609054,5.5,5.630079476051361,1.3288802734606573,106277.7993609054,1.3214871985843544,105876.230777521,False,False,1.3270182241306714,106209.79063714857,320.1266329293905,-0.006630375211698736,-378.28064508335956
344.5,0.005,0.0017410816367186,0.55,1.3294234265212042,106277.81485304452,5.5,5.630090222171811,1.3294234265212042,106277.81485304452,1.3258997085405526,106721.77911318433,False,False,1.328159605543686,106262.20375704815,320.1478474583858,-0.001662425557564573,505.52098819245293
345.0,0.005,0.0017413283648491,0.55,1.329966538460396,106277.82725239082,5.5,5.630099027502529,1.329966538460396,106277.82725239082,1.3277492536531632,106357.62703860896,False,False,1.3287608422617,106271.39952758711,320.1035043665904,-0.0009537005216455618,93.93064984581724
345.5,0.005,0.0017415748715398,0.55,1.3305096093151394,106277.83685051544,5.5,5.63010607495998,1.3305096093151394,106277.83685051544,1.3375148072283896,106582.84723871892,False,False,1.330436146333564,106312.44987739513,320.0263186200446,0.008210744973957906,310.82673131827323
